                   Cluster_ID,Team,Deployment,Chart Name,CPU Used,Memory Used (GB),Storage Used (GB),CPU Allocated,Memory Allocated (GB),Storage Allocated (GB),deployment_count
10,Security,2,Cert-manager,7358,14.65,196,100000,200,3000,3
10,Security,2,Istio-authorization,6499,19.89,334,100000,200,3000,4
10,Security,2,Falco,5261,14.69,211,100000,200,3000,8
10,Security,2,Vault,8026,15.13,187,100000,200,3000,8
10,Security,3,Anchore,6963,9.27,204,100000,200,3000,9
10,Security,3,Istio,7978,17.27,317,100000,200,3000,6
10,Security,3,Opa gatekeeper,4523,10.48,229,100000,200,3000,1
10,Security,3,Traefik,9748,17.93,196,100000,200,3000,6
10,Security,3,Kyverno,7743,11.31,118,100000,200,3000,4
10,Security,3,Cert-manager,6823,13.75,154,100000,200,3000,5
10,Security,3,Istio-authorization,7963,18.63,249,100000,200,3000,7
10,Security,3,Falco,9706,10.01,160,100000,200,3000,4
10,Security,3,Vault,5390,14.77,197,100000,200,3000,5
10,Security,4,Anchore,7626,16.31,208,100000,200,3000,7
10,Security,4,Istio,6819,17.28,337,100000,200,3000,1
10,Security,4,Opa gatekeeper,6315,13.19,229,100000,200,3000,3
10,Security,4,Traefik,8907,16.27,180,100000,200,3000,5
10,Security,4,Kyverno,7487,7.9,204,100000,200,3000,9
10,Security,4,Cert-manager,7301,9.51,223,100000,200,3000,4
10,Security,4,Istio-authorization,6590,22.13,264,100000,200,3000,10
10,Security,4,Falco,5042,16.92,169,100000,200,3000,8
10,Security,4,Vault,9306,12.07,254,100000,200,3000,4
10,Security,5,Anchore,7975,19.78,180,100000,200,3000,3
10,Security,5,Istio,9284,27.29,317,100000,200,3000,5
10,Security,5,Opa gatekeeper,3285,11.39,209,100000,200,3000,6
10,Security,5,Traefik,7584,11.83,148,100000,200,3000,7
10,Security,5,Kyverno,7613,7,194,100000,200,3000,6
10,Security,5,Cert-manager,7166,11.19,145,100000,200,3000,3
10,Security,5,Istio-authorization,8636,19.83,275,100000,200,3000,6
10,Security,5,Falco,4518,14.96,145,100000,200,3000,1
10,Security,5,Vault,5253,12.56,221,100000,200,3000,8
10,Security,6,Anchore,7548,11.93,271,100000,200,3000,2
10,Security,6,Istio,10900,18.87,265,100000,200,3000,7
10,Security,6,Opa gatekeeper,6736,14.55,202,100000,200,3000,4
10,Security,6,Traefik,7165,12.21,235,100000,200,3000,2
10,Security,6,Kyverno,4103,6.71,147,100000,200,3000,5
10,Security,6,Cert-manager,9020,10.16,185,100000,200,3000,2
10,Security,6,Istio-authorization,8859,14.26,296,100000,200,3000,9
10,Security,6,Falco,6383,17.06,149,100000,200,3000,8
10,Security,6,Vault,7605,16.6,186,100000,200,3000,2
11,ML,1,Spark,25726,54.53,978,150000,300,5000,1
11,ML,1,Prefect,16874,18.54,562,150000,300,5000,6
11,ML,1,Kubeflow,28323,55.19,697,150000,300,5000,2
11,ML,1,Dask,12548,36.11,638,150000,300,5000,4
11,ML,1,Jupyterhub,7277,26.32,332,150000,300,5000,6
11,ML,2,Spark,21315,41.07,930,150000,300,5000,9
11,ML,2,Prefect,10412,17.53,521,150000,300,5000,7
11,ML,2,Kubeflow,33155,72.69,778,150000,300,5000,6
11,ML,2,Dask,20022,34.01,709,150000,300,5000,7
11,ML,2,Jupyterhub,10477,25.99,433,150000,300,5000,4
11,ML,3,Spark,23595,49.92,874,150000,300,5000,1
11,ML,3,Prefect,15857,23.83,724,150000,300,5000,3
11,ML,3,Kubeflow,20055,65.87,703,150000,300,5000,1
11,ML,3,Dask,20155,41.16,783,150000,300,5000,1
11,ML,3,Jupyterhub,14690,19.99,394,150000,300,5000,1
11,ML,4,Spark,21738,59.32,558,150000,300,5000,4
11,ML,4,Prefect,14743,17.2,458,150000,300,5000,10
11,ML,4,Kubeflow,27242,54.58,909,150000,300,5000,2
11,ML,4,Dask,17757,53.15,828,150000,300,5000,1
11,ML,4,Jupyterhub,13919,24.41,627,150000,300,5000,2
11,ML,5,Spark,27446,46.76,746,150000,300,5000,10
11,ML,5,Prefect,17435,33.31,793,150000,300,5000,9
11,ML,5,Kubeflow,29228,52.48,949,150000,300,5000,1
11,ML,5,Dask,17810,27.88,529,150000,300,5000,10
11,ML,5,Jupyterhub,9183,20.53,457,150000,300,5000,6
11,ML,6,Spark,28098,46.05,674,150000,300,5000,4
11,ML,6,Prefect,11116,36.23,760,150000,300,5000,5
11,ML,6,Kubeflow,35941,73.57,778,150000,300,5000,9
11,ML,6,Dask,14650,32.6,648,150000,300,5000,7
11,ML,6,Jupyterhub,9602,18.75,485,150000,300,5000,10
12,ML,1,Feast,23088,35.7,557,350000,500,7000,5
12,ML,1,Prefect,14335,25.41,257,350000,500,7000,1
12,ML,1,Mlrun,34356,43.63,487,350000,500,7000,1
12,ML,1,Kubeflow,38272,68.39,850,350000,500,7000,6
12,ML,1,Dask,13951,23.43,380,350000,500,7000,3
12,ML,1,Spark,36466,62.78,1271,350000,500,7000,2
12,ML,1,Mlflow,32687,48.17,727,350000,500,7000,1
12,ML,1,Jupyterhub,19837,31.69,363,350000,500,7000,2
12,ML,2,Feast,19380,37.83,419,350000,500,7000,8
12,ML,2,Prefect,14527,28.55,458,350000,500,7000,2
12,ML,2,Mlrun,19890,39.53,615,350000,500,7000,8
12,ML,2,Kubeflow,38777,43.58,661,350000,500,7000,6
12,ML,2,Dask,23650,26.27,464,350000,500,7000,1
12,ML,2,Spark,48118,68.23,1136,350000,500,7000,4
12,ML,2,Mlflow,31130,43.53,730,350000,500,7000,5
12,ML,2,Jupyterhub,14628,20.99,347,350000,500,7000,7
12,ML,3,Feast,26387,32.78,435,350000,500,7000,6
12,ML,3,Prefect,20765,17.01,226,350000,500,7000,3
12,ML,3,Mlrun,28169,38.11,523,350000,500,7000,10
12,ML,3,Kubeflow,45614,66.51,670,350000,500,7000,1
12,ML,3,Dask,22370,33.25,361,350000,500,7000,8
12,ML,3,Spark,56521,55.5,1049,350000,500,7000,3
12,ML,3,Mlflow,25980,47.55,754,350000,500,7000,1
12,ML,3,Jupyterhub,16577,29.97,388,350000,500,7000,1
12,ML,4,Feast,25074,41.72,376,350000,500,7000,4
12,ML,4,Prefect,11195,20.56,387,350000,500,7000,2
12,ML,4,Mlrun,25418,29.15,480,350000,500,7000,8
12,ML,4,Kubeflow,38488,62.28,921,350000,500,7000,8
12,ML,4,Dask,22689,32,437,350000,500,7000,4
12,ML,4,Spark,47990,60.05,1076,350000,500,7000,6
12,ML,4,Mlflow,32743,36.1,521,350000,500,7000,9
12,ML,4,Jupyterhub,17549,21.51,422,350000,500,7000,6
12,ML,5,Feast,19629,30.82,492,350000,500,7000,7
12,ML,5,Prefect,20252,25.53,387,350000,500,7000,4
12,ML,5,Mlrun,27207,38.93,388,350000,500,7000,2
12,ML,5,Kubeflow,44042,34.05,1063,350000,500,7000,1
12,ML,5,Dask,22657,36.96,449,350000,500,7000,8
12,ML,5,Spark,49457,54.28,859,350000,500,7000,8
12,ML,5,Mlflow,26992,47,542,350000,500,7000,6
12,ML,5,Jupyterhub,24104,32.73,475,350000,500,7000,2
12,ML,6,Feast,27641,42.64,306,350000,500,7000,1
12,ML,6,Prefect,15389,30.76,316,350000,500,7000,10
12,ML,6,Mlrun,37332,39.56,621,350000,500,7000,5
12,ML,6,Kubeflow,32651,58.18,683,350000,500,7000,9
12,ML,6,Dask,24429,31.85,549,350000,500,7000,1
12,ML,6,Spark,36030,60.19,1006,350000,500,7000,10
12,ML,6,Mlflow,28006,33.38,622,350000,500,7000,5
12,ML,6,Jupyterhub,19574,33.3,425,350000,500,7000,6
13,DE,1,Kafka,10926,16.04,268,100000,175,2500,3
13,DE,1,Cockroachdb,13639,21.9,363,100000,175,2500,1
13,DE,1,Redis,6680,13.16,95,100000,175,2500,2
13,DE,1,Cassandra,13978,30.39,351,100000,175,2500,10
13,DE,1,Restic,7246,11.65,241,100000,175,2500,10
13,DE,1,Mysql,9174,15.24,217,100000,175,2500,6
13,DE,2,Kafka,8637,22.95,340,100000,175,2500,2
13,DE,2,Cockroachdb,15172,29.15,416,100000,175,2500,3
13,DE,2,Redis,8263,12.13,182,100000,175,2500,10
13,DE,2,Cassandra,14005,19.07,357,100000,175,2500,6
13,DE,2,Restic,10897,10.55,222,100000,175,2500,10
13,DE,2,Mysql,9798,14.08,169,100000,175,2500,4
13,DE,3,Kafka,13480,18.5,318,100000,175,2500,7
13,DE,3,Cockroachdb,10995,23,363,100000,175,2500,1
13,DE,3,Redis,9750,10.35,107,100000,175,2500,5
13,DE,3,Cassandra,12743,28.38,413,100000,175,2500,7
13,DE,3,Restic,7951,13.71,264,100000,175,2500,7
13,DE,3,Mysql,14493,18.76,216,100000,175,2500,7
13,DE,4,Kafka,8904,23.06,306,100000,175,2500,3
13,DE,4,Cockroachdb,19103,23.98,407,100000,175,2500,3
13,DE,4,Redis,7803,18.05,108,100000,175,2500,3
13,DE,4,Cassandra,12814,26.72,346,100000,175,2500,2
13,DE,4,Restic,8461,7.61,270,100000,175,2500,1
13,DE,4,Mysql,11653,16.68,242,100000,175,2500,8
13,DE,5,Kafka,10795,27.07,322,100000,175,2500,9
13,DE,5,Cockroachdb,10388,23.26,382,100000,175,2500,7
13,DE,5,Redis,9065,18.82,154,100000,175,2500,9
13,DE,5,Cassandra,14706,23.09,324,100000,175,2500,3
13,DE,5,Restic,5710,11.49,219,100000,175,2500,6
13,DE,5,Mysql,12480,18.45,168,100000,175,2500,4
13,DE,6,Kafka,12223,14.94,288,100000,175,2500,6
13,DE,6,Cockroachdb,14351,29.2,370,100000,175,2500,3
13,DE,6,Redis,9391,13.59,183,100000,175,2500,4
13,DE,6,Cassandra,13052,26.45,367,100000,175,2500,2
13,DE,6,Restic,6233,16.81,303,100000,175,2500,2
13,DE,6,Mysql,7498,19.64,154,100000,175,2500,3
14,DE,1,Redis,10656,16.52,180,150000,250,3500,1
14,DE,1,Mongodb,13324,30.98,390,150000,250,3500,8
14,DE,1,Restic,11203,14.79,359,150000,250,3500,8
14,DE,1,Cassandra,29489,26.29,489,150000,250,3500,5
14,DE,1,Timescaledb,19584,33.81,458,150000,250,3500,7
14,DE,1,Scylladb,19873,39.91,511,150000,250,3500,10
14,DE,2,Redis,13895,22.35,255,150000,250,3500,1
14,DE,2,Mongodb,16469,29.92,401,150000,250,3500,2
14,DE,2,Restic,8146,11.74,396,150000,250,3500,2
14,DE,2,Cassandra,19577,30.68,409,150000,250,3500,2
14,DE,2,Timescaledb,21297,38.08,409,150000,250,3500,9
14,DE,2,Scylladb,18216,35.69,550,150000,250,3500,4
14,DE,3,Redis,15757,15.85,128,150000,250,3500,3
14,DE,3,Mongodb,12883,30.92,351,150000,250,3500,5
14,DE,3,Restic,13717,22.08,322,150000,250,3500,3
14,DE,3,Cassandra,26222,29.11,367,150000,250,3500,8
14,DE,3,Timescaledb,19020,35.53,472,150000,250,3500,9
14,DE,3,Scylladb,16779,40.78,612,150000,250,3500,10
14,DE,4,Redis,13199,17.19,230,150000,250,3500,1
14,DE,4,Mongodb,11947,27.2,313,150000,250,3500,3
14,DE,4,Restic,12808,17.99,377,150000,250,3500,9
14,DE,4,Cassandra,21004,37.31,420,150000,250,3500,2
14,DE,4,Timescaledb,14117,23.84,320,150000,250,3500,1
14,DE,4,Scylladb,20967,44.6,477,150000,250,3500,7
14,DE,5,Redis,9482,19.91,188,150000,250,3500,9
14,DE,5,Mongodb,12952,31.65,372,150000,250,3500,10
14,DE,5,Restic,12127,12.5,219,150000,250,3500,7
14,DE,5,Cassandra,15551,37.73,338,150000,250,3500,9
14,DE,5,Timescaledb,16464,28.96,384,150000,250,3500,10
14,DE,5,Scylladb,31132,33.07,639,150000,250,3500,2
14,DE,6,Redis,12997,17.9,153,150000,250,3500,7
14,DE,6,Mongodb,10693,29.9,374,150000,250,3500,8
14,DE,6,Restic,11682,15.91,295,150000,250,3500,2
14,DE,6,Cassandra,16032,37.6,437,150000,250,3500,9
14,DE,6,Timescaledb,16288,28.64,381,150000,250,3500,3
15,BI,6,Scylladb,23119,38.28,677,150000,250,3500,3
15,BI,1,Dremio,3645,6.24,170,50000,100,1500,7
15,BI,1,Metabase,2674,8.95,134,50000,100,1500,6
15,BI,1,Prometheus,6397,8.5,135,50000,100,1500,6
15,BI,1,Trino,6160,10.19,192,50000,100,1500,3
15,BI,1,Superset,4432,5.94,82,50000,100,1500,5
15,BI,1,Tableau server,4909,13.5,155,50000,100,1500,8
15,BI,1,Airflow,4590,12.56,135,50000,100,1500,2
15,BI,2,Dremio,4658,10.12,138,50000,100,1500,6
15,BI,2,Metabase,2627,9.53,123,50000,100,1500,8
15,BI,2,Prometheus,4330,7.03,146,50000,100,1500,10
15,BI,2,Trino,8903,10.8,142,50000,100,1500,1
15,BI,2,Superset,3156,7.51,81,50000,100,1500,9
15,BI,2,Tableau server,3778,10.11,147,50000,100,1500,5
15,BI,2,Airflow,6772,8.55,124,50000,100,1500,3
15,BI,3,Dremio,4780,10.4,125,50000,100,1500,8
15,BI,3,Metabase,2801,4.19,107,50000,100,1500,9
15,BI,3,Prometheus,5023,7.57,127,50000,100,1500,10
15,BI,3,Trino,6590,10.09,219,50000,100,1500,1
15,BI,3,Superset,2187,4.84,94,50000,100,1500,9
15,BI,3,Tableau server,5052,11.56,182,50000,100,1500,6
15,BI,3,Airflow,6256,15.03,170,50000,100,1500,10
15,BI,4,Dremio,3922,10.33,104,50000,100,1500,7
15,BI,4,Metabase,3236,7.58,143,50000,100,1500,1
15,BI,4,Prometheus,5722,9.02,103,50000,100,1500,3
15,BI,4,Trino,6491,11.04,204,50000,100,1500,9
15,BI,4,Superset,2958,4.65,73,50000,100,1500,6
15,BI,4,Tableau server,6433,11.36,174,50000,100,1500,10
15,BI,4,Airflow,5910,9.89,176,50000,100,1500,10
15,BI,5,Dremio,3225,8.96,140,50000,100,1500,10
15,BI,5,Metabase,3803,6.99,119,50000,100,1500,7
15,BI,5,Prometheus,5277,9.92,115,50000,100,1500,9
15,BI,5,Trino,7202,12.75,165,50000,100,1500,7
15,BI,5,Superset,5234,6.7,95,50000,100,1500,2
15,BI,5,Tableau server,4082,9.96,177,50000,100,1500,8
15,BI,5,Airflow,4630,9.41,188,50000,100,1500,7
15,BI,6,Dremio,5060,8.29,122,50000,100,1500,2
15,BI,6,Metabase,4528,9.03,146,50000,100,1500,4
15,BI,6,Prometheus,4238,10.48,100,50000,100,1500,9
15,BI,6,Trino,6124,14.98,186,50000,100,1500,4
15,BI,6,Superset,4018,4.42,60,50000,100,1500,9
15,BI,6,Tableau server,4865,9.57,206,50000,100,1500,7
15,BI,6,Airflow,4402,10.85,169,50000,100,1500,4
16,BI,1,Tableau server,8889,18.56,302,100000,150,2500,8
16,BI,1,Trino,16100,18.22,368,100000,150,2500,1
16,BI,1,Dremio,8967,11.77,217,100000,150,2500,9
16,BI,1,Prometheus,12459,11.99,264,100000,150,2500,10
16,BI,1,Airflow,11987,24.33,208,100000,150,2500,10
16,BI,1,Metabase,5566,10.21,138,100000,150,2500,7
16,BI,1,Superset,5198,8.02,125,100000,150,2500,2
16,BI,2,Tableau server,7759,10.7,252,100000,150,2500,2
16,BI,2,Trino,14863,20.77,283,100000,150,2500,2
16,BI,2,Dremio,8089,15.56,244,100000,150,2500,7
16,BI,2,Prometheus,7165,10.26,195,100000,150,2500,8
16,BI,2,Airflow,12009,22.49,255,100000,150,2500,10
16,BI,2,Metabase,5230,7.78,220,100000,150,2500,10
16,BI,2,Superset,7630,7.85,97,100000,150,2500,6
16,BI,3,Tableau server,8649,14.54,224,100000,150,2500,3
16,BI,3,Trino,15028,16.36,364,100000,150,2500,10
16,BI,3,Dremio,12124,11.73,274,100000,150,2500,6
16,BI,3,Prometheus,7398,11.84,255,100000,150,2500,5
16,BI,3,Airflow,12106,19.31,244,100000,150,2500,2
16,BI,3,Metabase,5184,12.17,154,100000,150,2500,10
16,BI,3,Superset,5879,7.18,123,100000,150,2500,4
16,BI,4,Tableau server,10419,17.3,263,100000,150,2500,3
16,BI,4,Trino,15659,20.65,292,100000,150,2500,7
16,BI,4,Dremio,8440,10.77,308,100000,150,2500,10
16,BI,4,Prometheus,7615,15.1,185,100000,150,2500,2
16,BI,4,Airflow,10977,17.56,309,100000,150,2500,10
16,BI,4,Metabase,7866,8.57,239,100000,150,2500,9
16,BI,4,Superset,4651,7.44,108,100000,150,2500,4
16,BI,5,Tableau server,11604,16.22,232,100000,150,2500,7
16,BI,5,Trino,15238,20.75,340,100000,150,2500,8
16,BI,5,Dremio,7737,13.15,270,100000,150,2500,3
16,BI,5,Prometheus,8580,13.43,200,100000,150,2500,7
16,BI,5,Airflow,11764,18.34,307,100000,150,2500,8
16,BI,5,Metabase,5158,9.65,151,100000,150,2500,9
16,BI,5,Superset,6690,6.72,104,100000,150,2500,1
16,BI,6,Tableau server,9227,19.11,296,100000,150,2500,6
16,BI,6,Trino,14921,20.78,365,100000,150,2500,4
16,BI,6,Dremio,8891,10.01,269,100000,150,2500,8
16,BI,6,Prometheus,7640,14.95,196,100000,150,2500,2
16,BI,6,Airflow,9282,13.97,269,100000,150,2500,4
16,BI,6,Metabase,5436,11.77,139,100000,150,2500,8
16,BI,6,Superset,9008,6.64,153,100000,150,2500,4
17,SRE,1,Thanos,2452,5.29,119,50000,120,1500,6
17,SRE,1,Nginx ingress,4573,7.31,111,50000,120,1500,5
17,SRE,1,Loki,2539,11.64,80,50000,120,1500,7
17,SRE,1,Elasticsearch,3340,10.87,88,50000,120,1500,8
17,SRE,1,Fluentd,5588,10.22,86,50000,120,1500,5
17,SRE,1,Kibana,3612,10.7,110,50000,120,1500,5
17,SRE,1,Tempo,4487,5.1,139,50000,120,1500,5
17,SRE,1,Grafana,3284,5.44,113,50000,120,1500,6
17,SRE,1,Victoriametrics,3382,10.97,151,50000,120,1500,6
17,SRE,2,Thanos,2390,6.57,138,50000,120,1500,9
17,SRE,2,Nginx ingress,1951,10.79,100,50000,120,1500,2
17,SRE,2,Loki,4570,10.06,105,50000,120,1500,4
17,SRE,2,Elasticsearch,4908,5.35,120,50000,120,1500,5
17,SRE,2,Fluentd,3831,11.64,107,50000,120,1500,7
17,SRE,2,Kibana,3672,11.75,136,50000,120,1500,1
17,SRE,2,Tempo,3617,5.44,65,50000,120,1500,1
17,SRE,2,Grafana,3369,7.74,153,50000,120,1500,1
17,SRE,2,Victoriametrics,3295,5.07,83,50000,120,1500,8
17,SRE,3,Thanos,3800,11.39,68,50000,120,1500,1
17,SRE,3,Nginx ingress,2886,10.1,99,50000,120,1500,3
17,SRE,3,Loki,4144,8.51,110,50000,120,1500,6
17,SRE,3,Elasticsearch,2938,11.54,120,50000,120,1500,5
17,SRE,3,Fluentd,5169,5.81,106,50000,120,1500,4
17,SRE,3,Kibana,2075,12.17,126,50000,120,1500,3
17,SRE,3,Tempo,5058,8.29,98,50000,120,1500,6
17,SRE,3,Grafana,3494,5.8,117,50000,120,1500,9
17,SRE,3,Victoriametrics,4078,7.37,126,50000,120,1500,4
17,SRE,4,Thanos,3748,4.89,114,50000,120,1500,2
17,SRE,4,Nginx ingress,1966,8.3,146,50000,120,1500,8
17,SRE,4,Loki,2871,9.96,73,50000,120,1500,6
17,SRE,4,Elasticsearch,3763,10.48,71,50000,120,1500,1
17,SRE,4,Fluentd,2075,7.09,171,50000,120,1500,1
17,SRE,4,Kibana,4619,11.13,95,50000,120,1500,9
17,SRE,4,Tempo,5469,5.49,148,50000,120,1500,6
17,SRE,4,Grafana,3012,11.59,111,50000,120,1500,7
17,SRE,4,Victoriametrics,3695,10.87,105,50000,120,1500,4
17,SRE,5,Thanos,4150,6.71,86,50000,120,1500,5
17,SRE,5,Nginx ingress,2733,8.8,90,50000,120,1500,10
17,SRE,5,Loki,3385,10.62,87,50000,120,1500,9
17,SRE,5,Elasticsearch,4620,9.13,102,50000,120,1500,10
17,SRE,5,Fluentd,2686,9.98,72,50000,120,1500,2
17,SRE,5,Kibana,4485,9.54,119,50000,120,1500,4
17,SRE,5,Tempo,4270,7.44,131,50000,120,1500,2
17,SRE,5,Grafana,3064,6.34,114,50000,120,1500,2
17,SRE,5,Victoriametrics,3686,10.19,130,50000,120,1500,7
17,SRE,6,Thanos,5095,5.9,144,50000,120,1500,4
17,SRE,6,Nginx ingress,4292,11.89,57,50000,120,1500,9
17,SRE,6,Loki,4944,13.32,93,50000,120,1500,6
17,SRE,6,Elasticsearch,2764,12.27,76,50000,120,1500,9
17,SRE,6,Fluentd,1866,8.49,134,50000,120,1500,5
17,SRE,6,Kibana,2938,11.39,104,50000,120,1500,8
17,SRE,6,Tempo,3728,5.93,105,50000,120,1500,8
17,SRE,6,Grafana,2967,6.08,141,50000,120,1500,4
17,SRE,6,Victoriametrics,4057,8.56,110,50000,120,1500,1
18,SRE,1,Kibana,10408,27.56,267,100000,250,2500,5
18,SRE,1,Fluentd,15771,32.59,299,100000,250,2500,3
18,SRE,1,Thanos,13459,39.94,468,100000,250,2500,4
18,SRE,1,Loki,11855,28.01,457,100000,250,2500,6
18,SRE,1,Grafana,12845,38.97,208,100000,250,2500,3
18,SRE,2,Kibana,13256,28.22,337,100000,250,2500,7
18,SRE,2,Fluentd,15059,33.56,265,100000,250,2500,5
18,SRE,2,Thanos,10488,33.17,386,100000,250,2500,1
18,SRE,2,Loki,17186,42.33,405,100000,250,2500,1
18,SRE,2,Grafana,7402,18.51,218,100000,250,2500,10
18,SRE,3,Kibana,18217,44.19,424,100000,250,2500,8
18,SRE,3,Fluentd,9691,40.85,291,100000,250,2500,2
18,SRE,3,Thanos,8914,20.63,282,100000,250,2500,3
18,SRE,3,Loki,14972,34.31,384,100000,250,2500,7
18,SRE,3,Grafana,15491,29.34,204,100000,250,2500,10
18,SRE,4,Kibana,12792,27.95,334,100000,250,2500,1
18,SRE,4,Fluentd,11338,37.9,392,100000,250,2500,6
18,SRE,4,Thanos,15097,34.91,327,100000,250,2500,2
18,SRE,4,Loki,15820,37.65,276,100000,250,2500,4
18,SRE,4,Grafana,11686,21.22,312,100000,250,2500,1
18,SRE,5,Kibana,11209,42.07,348,100000,250,2500,8
18,SRE,5,Fluentd,11376,19.38,207,100000,250,2500,8
18,SRE,5,Thanos,12101,24.12,295,100000,250,2500,6
18,SRE,5,Loki,8546,24.07,502,100000,250,2500,2
18,SRE,5,Grafana,18911,48.37,328,100000,250,2500,3
18,SRE,6,Kibana,12041,35.43,377,100000,250,2500,9
18,SRE,6,Fluentd,9435,18.89,385,100000,250,2500,10
18,SRE,6,Thanos,16003,22.02,231,100000,250,2500,2
18,SRE,6,Loki,15081,35.81,341,100000,250,2500,4
18,SRE,6,Grafana,14039,49.33,259,100000,250,2500,5
19,Devops,1,Ambassador,13966,15.42,311,100000,200,2500,6
19,Devops,1,Spinnaker,17511,26.65,361,100000,200,2500,6
19,Devops,1,Argocd,6884,15.74,288,100000,200,2500,1
19,Devops,1,Consul,13501,35.27,357,100000,200,2500,3
19,Devops,1,Fluxcd,12971,30.04,308,100000,200,2500,1
19,Devops,2,Ambassador,17805,32.63,323,100000,200,2500,1
19,Devops,2,Spinnaker,7885,25.84,451,100000,200,2500,10
19,Devops,2,Argocd,17242,24.31,456,100000,200,2500,3
19,Devops,2,Consul,17346,17.02,236,100000,200,2500,1
19,Devops,2,Fluxcd,9402,24.62,261,100000,200,2500,2
19,Devops,3,Ambassador,7821,17.04,348,100000,200,2500,5
19,Devops,3,Spinnaker,16654,35.28,232,100000,200,2500,8
19,Devops,3,Argocd,13424,26.23,196,100000,200,2500,5
19,Devops,3,Consul,11159,30.4,462,100000,200,2500,10
19,Devops,3,Fluxcd,15040,27.43,405,100000,200,2500,2
19,Devops,4,Ambassador,14727,28.59,494,100000,200,2500,3
19,Devops,4,Spinnaker,6196,29.26,219,100000,200,2500,5
19,Devops,4,Argocd,15899,16.72,381,100000,200,2500,8
19,Devops,4,Consul,13219,23.95,224,100000,200,2500,1
19,Devops,4,Fluxcd,10070,32.23,277,100000,200,2500,6
19,Devops,5,Ambassador,17978,24.15,310,100000,200,2500,1
19,Devops,5,Spinnaker,14475,17.87,284,100000,200,2500,9
19,Devops,5,Argocd,12471,31.81,358,100000,200,2500,1
19,Devops,5,Consul,12309,18.62,398,100000,200,2500,10
19,Devops,5,Fluxcd,8054,29.57,242,100000,200,2500,4
19,Devops,6,Ambassador,15804,18.82,355,100000,200,2500,6
19,Devops,6,Spinnaker,10978,31.23,346,100000,200,2500,4
19,Devops,6,Argocd,14600,25.64,281,100000,200,2500,7
19,Devops,6,Consul,8394,33.97,328,100000,200,2500,4
19,Devops,6,Fluxcd,10506,13.96,274,100000,200,2500,3
20,Devops,1,Consul,15140,27.72,420,150000,300,4000,4
20,Devops,1,Argocd,20290,40.5,663,150000,300,4000,9
20,Devops,1,Jenkins,13367,45.28,341,150000,300,4000,5
20,Devops,1,Harbor,23106,39.95,559,150000,300,4000,4
20,Devops,1,Drone,21020,52.07,475,150000,300,4000,5
20,Devops,2,Consul,15557,46.94,556,150000,300,4000,10
20,Devops,2,Argocd,21094,17.09,395,150000,300,4000,4
20,Devops,2,Jenkins,19132,41.09,373,150000,300,4000,4
20,Devops,2,Harbor,17397,43.97,547,150000,300,4000,4
20,Devops,2,Drone,17337,32.02,866,150000,300,4000,8
20,Devops,3,Consul,24441,34.5,377,150000,300,4000,2
20,Devops,3,Argocd,21501,41.06,504,150000,300,4000,6
20,Devops,3,Jenkins,10590,26.56,578,150000,300,4000,6
20,Devops,3,Harbor,15644,56.77,413,150000,300,4000,9
20,Devops,3,Drone,30554,25.63,576,150000,300,4000,6
20,Devops,4,Consul,12870,24.3,645,150000,300,4000,3
20,Devops,4,Argocd,20804,50.08,516,150000,300,4000,2
20,Devops,4,Jenkins,18934,17.42,547,150000,300,4000,7
20,Devops,4,Harbor,16796,43.96,348,150000,300,4000,10
20,Devops,4,Drone,32180,46.79,631,150000,300,4000,8
20,Devops,5,Consul,27693,53.28,581,150000,300,4000,6
20,Devops,5,Argocd,14961,53.13,463,150000,300,4000,8
20,Devops,5,Jenkins,28799,32.99,483,150000,300,4000,10
20,Devops,5,Harbor,18078,40.04,463,150000,300,4000,9
20,Devops,5,Drone,11067,26.59,482,150000,300,4000,6
20,Devops,6,Consul,16810,55.45,739,150000,300,4000,9
20,Devops,6,Argocd,22723,23.39,319,150000,300,4000,5
20,Devops,6,Jenkins,25474,50.69,606,150000,300,4000,6
20,Devops,6,Harbor,16384,23.17,597,150000,300,4000,7
20,Devops,6,Drone,16096,42.46,389,150000,300,4000,5
21,Security,1,Traefik,3363,11.7,73,75000,120,2000,8
21,Security,1,Trivy,12408,9.22,227,75000,120,2000,7
21,Security,1,Istio,8862,4.06,227,75000,120,2000,8
21,Security,1,Falco,9652,9.02,165,75000,120,2000,10
21,Security,1,Anchore,4943,15.52,233,75000,120,2000,10
21,Security,1,Vault,6153,14.4,99,75000,120,2000,1
21,Security,1,Istio-authorization,3530,11.24,183,75000,120,2000,1
21,Security,1,Cert-manager,3418,7.24,185,75000,120,2000,6
21,Security,2,Traefik,10467,10.48,145,75000,120,2000,7
21,Security,2,Trivy,4312,5.03,129,75000,120,2000,8
21,Security,2,Istio,6588,10.84,174,75000,120,2000,1
21,Security,2,Falco,3322,8.71,92,75000,120,2000,6
21,Security,2,Anchore,7238,8.67,237,75000,120,2000,1
21,Security,2,Vault,4641,16.04,287,75000,120,2000,9
21,Security,2,Istio-authorization,3330,12.57,220,75000,120,2000,3
21,Security,2,Cert-manager,7552,9.13,94,75000,120,2000,3
21,Security,3,Traefik,6857,4.83,104,75000,120,2000,9
21,Security,3,Trivy,10106,16.14,198,75000,120,2000,10
21,Security,3,Istio,2789,9.33,193,75000,120,2000,7
21,Security,3,Falco,4749,17.35,280,75000,120,2000,9
